madde,market,price,prod,prod_link
dana eti,marketpaketi,53.9,dana lop et,https://www.marketpaketi.com.tr/dana-lop-et-p-377
dana eti,migros,65.95,dana kemikli incik osso bucco,https://www.migros.com.tr/dana-kemikli-incik-osso-bucco-kg-p-17da159
dana eti,mopas,22.5,mopaset dana kusbasi,https://mopas.com.tr/mopaset-dana-kusbasi/p/1368
dana eti,ideal,75,dana antrikot,https://www.ideal.com.tr/urun/dana-antrikot/5483
dana eti,ideal,84.9,dana bonfile,https://www.ideal.com.tr/urun/dana-bonfile/5485
dana eti,ideal,55,dana rosto,https://www.ideal.com.tr/urun/dana-rosto/5507
dana eti,carrefoursa,92.9,dana bonfile,https://www.carrefoursa.com/tr/dana-bonfile-p-30054426
dana eti,carrefoursa,72.9,dana antrikot,https://www.carrefoursa.com/tr/dana-antrikot-p-30054476
dana eti,carrefoursa,59.9,dana strogonof,https://www.carrefoursa.com/tr/dana-strogonof-p-30054452
dana eti,carrefoursa,59.9,dana biftek,https://www.carrefoursa.com/tr/dana-biftek-p-30054514
dana eti,carrefoursa,58.9,dana nuar,https://www.carrefoursa.com/tr/dana-nuar-p-30054517
dana eti,carrefoursa,58.9,dana rosto,https://www.carrefoursa.com/tr/dana-rosto-p-30069282
dana eti,happycenter,54.95,ksp dana sote gulas tas kebap,https://www.happycenter.com.tr/Dana_Sote-gulas-tas_Kebap
dana eti,happycenter,79.95,ksp dana bonfile,https://www.happycenter.com.tr/Dana_Bonfile
dana eti,happycenter,69.95,ksp dana antrkot,https://www.happycenter.com.tr/Dana_Antrkot
dana eti,happycenter,49.95,ksp dana tranc,https://www.happycenter.com.tr/Dana_Tranc_
dana eti,happycenter,74.95,ksp dana bonfile fitilli,https://www.happycenter.com.tr/Dana_Bonfile_Fitilli
dana eti,happycenter,59.95,ksp dana kontrafile,https://www.happycenter.com.tr/Dana_Salcali_Biftek
dana eti,happycenter,59.95,ksp dana fleto,https://www.happycenter.com.tr/Dana_Fleto
dana eti,ideal,104,dana bonfile lokum,https://www.ideal.com.tr/urun/dana-bonfile-lokum/54535
dana eti,ideal,59.9,dana biftek kg,https://www.ideal.com.tr/urun/dana-biftek-kg/53544
dana eti,ideal,69.9,dana roz biftek kg,https://www.ideal.com.tr/urun/dana-roz-biftek-kg/53259
dana eti,ideal,89,dana saslik kg,https://www.ideal.com.tr/urun/dana-saslik-kg/53254
dana eti,ideal,68,dana newyork steak kg,https://www.ideal.com.tr/urun/dana-newyork-steak-kg/53253
dana eti,ideal,74.9,dana tibon steak kg,https://www.ideal.com.tr/urun/dana-tibon-steak-kg/53252
dana eti,ideal,64.9,dana pirzola kg,https://www.ideal.com.tr/urun/dana-pirzola-kg/42090
dana eti,ideal,64.9,dana kontrafile kg,https://www.ideal.com.tr/urun/dana-kontrafile-kg/42089
dana eti,ideal,49.9,dana incik kg,https://www.ideal.com.tr/urun/dana-incik-kg/42088
dana eti,ideal,51.9,dana tranc,https://www.ideal.com.tr/urun/dana-tranc/5509
dana eti,carrefoursa,49.9,dana kemiksiz incik,https://www.carrefoursa.com/tr/dana-kemiksiz-incik-p-30010093
dana eti,marketpaketi,50.29,dana kusbasi,https://www.marketpaketi.com.tr/dana-kusbasi-p-375
dana eti,ideal,55.9,dana nuar kg,https://www.ideal.com.tr/urun/dana-nuar-kg/42092
dana eti,ideal,59.9,dana julyen,https://www.ideal.com.tr/urun/dana-juelyen/5504
dana eti,migros,48.56,dana rostoluk et kg but eti kemiksiz parca,https://www.migros.com.tr//kweb/prview/1452707-30031-dana-rostoluk-et-kg-but-eti-kemiksiz-parca
dana eti,migros,53.96,dana sotelik et kg but eti sotelik dogranmis,https://www.migros.com.tr//kweb/prview/1452718-30031-dana-sotelik-et-kg-but-eti-sotelik-dogranmis
dana eti,migros,53.96,dana stragonof kg but eti julyen dogranmis,https://www.migros.com.tr//kweb/prview/1452767-30031-dana-stragonof-kg-but-eti-julyen-dogranmis
dana eti,mopas,35.98,dana antrikot,https://mopas.com.tr/dana-antrikot/p/1376
dana eti,mopas,44.25,dana bonfile,https://mopas.com.tr/dana-bonfile/p/1364
dana eti,mopas,67.95,dana gulas,https://mopas.com.tr/dana-gulas/p/832684
dana eti,mopas,22.5,dana kusbasi,https://mopas.com.tr/dana-kusbasi/p/1368
dana eti,migros,52.16,dana kusbasi tas kebaplik kg but eti,https://www.migros.com.tr//kweb/prview/1452766-30031-dana-kusbasi-tas-kebaplik-kg-but-eti
dana eti,ideal,54.9,dana et sotelik,https://www.ideal.com.tr/urun/dana-et-sotelik/5491
dana eti,migros,65.21,dana newyork steak kg,https://www.migros.com.tr/dana-newyork-steak-kg-p-17da16c
dana eti,migros,99.95,dana pirzola kg,https://www.migros.com.tr/dana-pirzola-kg-p-17da169
dana eti,migros,31.41,torku taze donuk gurme burger g,https://www.migros.com.tr/torku-taze-donuk-gurme-burger-450-g-p-2bebaa9
dana eti,migros,25.46,torku taze donuk burger g,https://www.migros.com.tr/torku-taze-donuk-burger-360-g-p-2bebaf7
dana eti,migros,25.46,torku donuk misket kofte g,https://www.migros.com.tr/torku-donuk-misket-kofte-400-g-p-2be8730
dana eti,migros,30.9,superfresh baba burger g,https://www.migros.com.tr/superfresh-baba-burger-360-g-p-10c26a9
dana eti,mopas,27.48,dana tranc,https://mopas.com.tr/dana-tranc/p/1363
dana eti,migros,41.95,dana kusbasi kg,https://www.migros.com.tr//kweb/prview/1452679-30031-dana-kusbasi-kg
dana eti,migros,54.95,dana kusbasi gulaslik kg buyuk dogranmis,https://www.migros.com.tr//kweb/prview/1452678-30031-dana-kusbasi-gulaslik-kg-buyuk-dogranmis
dana eti,migros,44.95,dana kusbasi az yagli kg dana kol etinden,https://www.migros.com.tr//kweb/prview/2939967-30031-dana-kusbasi-az-yagli-kg-dana-kol-etinden
dana eti,carrefoursa,64.9,dana antrikot kg,https://www.carrefoursa.com/tr/dana-antrikot-kg-p-30054476
dana eti,carrefoursa,59.9,dana antrikot kg,https://www.carrefoursa.com/tr/dana-antrikot-kg-p-30099349
dana eti,carrefoursa,46.9,dana biftek kg,https://www.carrefoursa.com/tr/dana-biftek-kg-p-30054514
dana eti,carrefoursa,99.9,dana bonfile kg,https://www.carrefoursa.com/tr/dana-bonfile-kg-p-30054426
dana eti,carrefoursa,73.9,dana kontrafile kg,https://www.carrefoursa.com/tr/dana-kontrafile-kg-p-30029795
dana eti,carrefoursa,45.9,dana kusbasi,https://www.carrefoursa.com/tr/dana-kusbasi-p-30099511
dana eti,carrefoursa,39.9,dana kusbasi kg,https://www.carrefoursa.com/tr/dana-kusbasi-kg-p-30054556
dana eti,carrefoursa,39.9,dana kusbasi kg,https://www.carrefoursa.com/tr/dana-kusbasi-kg-p-30213951
dana eti,carrefoursa,48.9,dana kiyma yag,https://www.carrefoursa.com/tr/dana-kiyma-7-14-yag--p-30054478
dana eti,carrefoursa,34.9,dana kiyma yag,https://www.carrefoursa.com/tr/dana-kiyma-14-20-yag--p-30054577
dana eti,carrefoursa,50.9,dana kiyma yag,https://www.carrefoursa.com/tr/dana-kiyma-5-7-yag--p-30054472
dana eti,carrefoursa,59.9,dana sac kavurma,https://www.carrefoursa.com/tr/dana-sac-kavurma-p-30029691
dana eti,migros,31,uzman kasap dana kusbasi paket kg,https://www.migros.com.tr//kweb/prview/28151882-30033-uzman-kasap-dana-kusbasi-paket-kg
dana eti,migros,68.36,dana antrikot kg,https://www.migros.com.tr//kweb/prview/1452705-30031-dana-antrikot-kg
dana eti,migros,99.95,dana bonfile kg,https://www.migros.com.tr//kweb/prview/1452752-30031-dana-bonfile-kg
dana eti,migros,58.9,dana but biftek kg,https://www.migros.com.tr//kweb/prview/1452760-30031-dana-but-biftek-kg
dana eti,migros,51.95,dana haslamalik et kg incik eti kemiksiz,https://www.migros.com.tr//kweb/prview/1452677-30031-dana-haslamalik-et-kg-incik-eti-kemiksiz
dana eti,migros,68.95,sebzeli dana sis kg,https://www.migros.com.tr/sebzeli-dana-sis-kg-p-17d9fb4
dana eti,migros,16.95,pinar dana cizbiz kofte g,https://www.migros.com.tr/pinar-dana-cizbiz-kofte-185-g-p-1098528
dana eti,mopas,29.97,dana sote,https://mopas.com.tr/dana-sote/p/1381
dana eti,migros,64.95,minikler icin dana kiyma,https://www.migros.com.tr/minikler-icin-dana-kiyma-p-17da12e
dana eti,migros,63.95,dana kusbasi az yagli kg dana kol etinden,https://www.migros.com.tr/dana-kusbasi-az-yagli-kg-dana-kol-etinden-p-17d9fa1
dana eti,migros,88.95,dana kontrafile kg,https://www.migros.com.tr/dana-kontrafile-kg-p-17d9f5c
dana eti,migros,61.95,dana ilikli incik kg osso bucco kemikli,https://www.migros.com.tr/dana-ilikli-incik-kg-osso-bucco-kemikli-p-17dc66e
dana eti,migros,63.95,dana haslamalik et kg incik eti kemiksiz,https://www.migros.com.tr/dana-haslamalik-et-kg-incik-eti-kemiksiz-p-17d9f53
dana eti,migros,57.95,dana firinlik kaburga short ribs,https://www.migros.com.tr/dana-firinlik-kaburga-short-ribs-p-17da12f
dana eti,migros,46.9,dana dos rulo kg,https://www.migros.com.tr/dana-dos-rulo-kg-p-17d9fa2
dana eti,migros,98.95,dana cirali antrikot kg,https://www.migros.com.tr/dana-cirali-antrikot-kg-p-1851b5c
dana eti,migros,39.95,pinar burger g,https://www.migros.com.tr/pinar-burger-545-g-p-1098462
dana eti,migros,116.95,dana bonfile kg,https://www.migros.com.tr/dana-bonfile-kg-p-17d9f75
dana eti,migros,92.95,dana antrikot kg,https://www.migros.com.tr/dana-antrikot-kg-p-17d9f5b
dana eti,carrefoursa,54.9,dana sote,https://www.carrefoursa.com/tr/dana-sote-p-30054454
dana eti,carrefoursa,109.9,gurme dana kavurma,https://www.carrefoursa.com/tr/gurme-dana-kavurma-p-30097731
dana eti,carrefoursa,59.9,dana tas kebabi,https://www.carrefoursa.com/tr/dana-tas-kebabi-p-30054473
dana eti,carrefoursa,46.9,dana kusbasi kg,https://www.carrefoursa.com/tr/dana-kusbasi-kg-p-30069289
dana eti,carrefoursa,124.9,namet rize tipi dana kavurma,https://www.carrefoursa.com/tr/namet-rize-tipi-dana-kavurma-p-30058505
dana eti,carrefoursa,54.9,dana coban kavurma,https://www.carrefoursa.com/tr/dana-coban-kavurma-p-30009853
dana eti,carrefoursa,46.9,dana kusbasi eti,https://www.carrefoursa.com/tr/dana-kusbasi-eti-p-30054556
dana eti,carrefoursa,59.9,dana sislik et,https://www.carrefoursa.com/tr/dana-sislik-et-p-30069258
dana eti,happycenter,49.95,ksp dana kusbasi,https://www.happycenter.com.tr/Dana_Kusbasi
dana eti,happycenter,44.95,ksp dana ekonomik kusbasi,https://www.happycenter.com.tr/Dana_Ekonomik_Kusbasi__
dana eti,happycenter,49.95,ksp dana sigir eti,https://www.happycenter.com.tr/Sigir_Eti_
dana eti,ideal,47.9,dana sac kavurma,https://www.ideal.com.tr/urun/dana-sac-kavurma/20540
dana eti,ideal,48.9,dana kusbasi az yagli kg,https://www.ideal.com.tr/urun/dana-kusbasi-az-yagli-kg/5506
dana eti,ideal,52.9,dana kusbasi,https://www.ideal.com.tr/urun/dana-kusbasi/5505
dana eti,migros,59.9,dana kusbasi gulaslik kg buyuk dogranmis,https://www.migros.com.tr/dana-kusbasi-gulaslik-kg-buyuk-dogranmis-p-17d9f54
dana eti,migros,59.95,dana kusbasi kg orta yagli,https://www.migros.com.tr/dana-kusbasi-kg-orta-yagli-p-17d9f55
dana eti,migros,65.95,dana but biftek kg,https://www.migros.com.tr/dana-but-biftek-kg-p-17d9f7d
dana eti,migros,52.95,dana yemeklik kusbasi kg,https://www.migros.com.tr/dana-yemeklik-kusbasi-kg-p-17d9fd7
dana eti,migros,67.95,dana tranc kg but eti,https://www.migros.com.tr/dana-tranc-kg-but-eti-p-17da008
dana eti,migros,75.95,dana stragonof kg but eti julyen dogranmis,https://www.migros.com.tr/dana-stragonof-kg-but-eti-julyen-dogranmis-p-17d9f88
dana eti,migros,71.95,dana kusbasi tas kebaplik kg but eti,https://www.migros.com.tr/dana-kusbasi-tas-kebaplik-kg-but-eti-p-17d9f87
dana eti,migros,65.9,dana nuar kg kemiksiz firinlik,https://www.migros.com.tr/dana-nuar-kg-kemiksiz-firinlik-p-17d9f52
dana eti,migros,69.9,dana rostoluk et kg but eti kemiksiz parca,https://www.migros.com.tr/dana-rostoluk-et-kg-but-eti-kemiksiz-parca-p-17d9f5d
dana eti,migros,75.95,dana sotelik et kg but eti sotelik dogranmis,https://www.migros.com.tr/dana-sotelik-et-kg-but-eti-sotelik-dogranmis-p-17d9f68
dereotu,migros,3.25,dereotu,https://www.migros.com.tr/dereotu-adet-p-1ac2969
dereotu,migros,1.95,dereotu adet,https://www.migros.com.tr//kweb/prview/2043274-30021-dereotu-adet
dereotu,carrefoursa,1.79,dereotu,https://www.carrefoursa.com/tr/dereotu-p-30088521
dereotu,carrefoursa,3.99,organik dereotu,https://www.carrefoursa.com/tr/organik-dereotu-p-30004387
dereotu,happycenter,1.49,dereotu adet,https://www.happycenter.com.tr/Dereotu_Adet_
dereotu,mopas,1.49,dereotu,https://mopas.com.tr/dereotu/p/32968
dereotu,marketpaketi,1.9,dereotu,https://www.marketpaketi.com.tr/dereotu-p-465
dereotu,carrefoursa,1.95,dereotu adet,https://www.carrefoursa.com/tr/dereotu-adet-p-30088521
dereotu,ideal,1.99,dereotu adet,https://www.ideal.com.tr/urun/dereotu-adet/5934
dereotu,happycenter,1.79,dereotu bag,https://www.happycenter.com.tr/Dereotu_Bag
diger bakliyat kuru barbunya,migros,11.95,tarim kredi birlik barbunya kg,https://www.migros.com.tr//kweb/prview/79514053-30222-tarim-kredi-birlik-barbunya-1-kg
diger bakliyat kuru barbunya,marketpaketi,11.99,yazar barbunya gr,https://www.marketpaketi.com.tr/yazar-barbunya-1000-gr-p-542541
diger bakliyat kuru barbunya,marketpaketi,15.95,yayla barbunya kg,https://www.marketpaketi.com.tr/yayla-barbunya-1-kg-p-538012
diger bakliyat kuru barbunya,mopas,19.5,hunkar barbunya kg,https://mopas.com.tr/hunkar-barbunya-1-kg/p/97538
diger bakliyat kuru barbunya,mopas,23.99,reis kiraz barbunya fasulye kg,https://mopas.com.tr/reis-kiraz-barbunya-fasulye-1-kg/p/59746
diger bakliyat kuru barbunya,mopas,12.5,turkiye tarim kredi kooperatifleri barbunya kg,https://mopas.com.tr/turkiye-tarim-kredi-kooperatifleri-barbunya-1-kg/p/762795
diger bakliyat kuru barbunya,migros,13.95,tarim kredi birlik barbunya kg,https://www.migros.com.tr/tarim-kredi-birlik-barbunya-1-kg-p-fc489
diger bakliyat kuru barbunya,migros,18.25,noba barbunya,https://www.migros.com.tr/noba-barbunya-1000-g-p-fb77b
diger bakliyat kuru barbunya,migros,20.25,barbunya,https://www.migros.com.tr/yayla-barbunya-1-kg-p-fbcf3
diger bakliyat kuru barbunya,mopas,13.99,ofis barbunya kg,https://mopas.com.tr/ofis-barbunya-1-kg/p/78829
diger bakliyat kuru barbunya,ideal,12.95,dincer kg barbunya fasulye,https://www.ideal.com.tr/urun/dincer-1kg-barbunya-fasulye/30279
diger bakliyat kuru barbunya,carrefoursa,17.9,barbunya paket,https://www.carrefoursa.com/tr/barbunya-paket-p-30099524
diger bakliyat kuru barbunya,happycenter,16.95,reis nigde barbunya fasulye kg,https://www.happycenter.com.tr/Reis_1000_Gr_Fasulye_Barbunya_Nigde
diger bakliyat kuru barbunya,marketpaketi,16.99,barbunya,https://www.marketpaketi.com.tr/barbunya-kg-p-549405
diger bakliyat kuru barbunya,migros,39.95,yayla barbunya kg,https://www.migros.com.tr/yayla-barbunya-2-kg-p-fc47b
diger bakliyat kuru barbunya,migros,32.95,yayla barbunya kg,https://www.migros.com.tr//kweb/prview/33873874-30222-yayla-barbunya-2-kg
diger bakliyat kuru barbunya,migros,16.95,yayla barbunya kg,https://www.migros.com.tr//kweb/prview/3015400-30222-yayla-barbunya-1-kg
diger bakliyat kuru barbunya,happycenter,14.95,duru barbunya fasulye gr,https://www.happycenter.com.tr/Duru_1000_Gr_Bkl_Barbunya_Fasulye
dolmalik biber,mopas,2,biber dolma gr,https://mopas.com.tr/biber-dolma/p/32941
dolmalik biber,ideal,5.99,biber dolma,https://www.ideal.com.tr/urun/biber-dolma/5928
dolmalik biber,happycenter,3.49,biber dolma,https://www.happycenter.com.tr/Biber_Dolma
dolmalik biber,marketpaketi,5.49,dolma biber,https://www.marketpaketi.com.tr/dolma-biber-p-433
dolmalik biber,carrefoursa,4.99,dolmabiber,https://www.carrefoursa.com/tr/dolmabiber-p-30013316
dolmalik biber,carrefoursa,17.99,biber dolmalik,https://www.carrefoursa.com/tr/biber-dolmalik-organik-p-30071334
dolmalik biber,migros,4.95,biber dolmalik kg,https://www.migros.com.tr//kweb/prview/1453476-30021-biber-dolmalik-kg
dolmalik biber,carrefoursa,42.9,biber dolma,https://www.carrefoursa.com/tr/biber-dolma-p-30007001
dolmalik biber,migros,10.9,biber dolmalik,https://www.migros.com.tr/biber-dolmalik-kg-p-1ac0a20
domates,marketpaketi,5.99,domates arili kg,https://www.marketpaketi.com.tr/domates-arili-kg-p-425
domates,carrefoursa,3.95,domates,https://www.carrefoursa.com/tr/domates-p-30018177
domates,mopas,3.49,domates kokteyl,https://mopas.com.tr/domates-kokteyl/p/62707
domates,marketpaketi,8.25,domates ceri,https://www.marketpaketi.com.tr/domates-ceri-p-427
domates,ideal,8.99,domates kokteyl ceri,https://www.ideal.com.tr/urun/domates-kokteyl/57611
domates,carrefoursa,3.99,domates ceri g,https://www.carrefoursa.com/tr/domates-ceri-250-g-p-30088795
domates,happycenter,8.99,domates ceri kg,https://www.happycenter.com.tr/Domates_Ceri_Kg
domates,mopas,4,domates dalli gr,https://mopas.com.tr/domates-dalli/p/32944
domates,marketpaketi,6.99,domates salkim,https://www.marketpaketi.com.tr/domates-salkim-p-426
domates,ideal,7.95,domates salkim,https://www.ideal.com.tr/urun/domates-salkim/6027
domates,happycenter,5.99,domates dalli,https://www.happycenter.com.tr/Domates_Dalli
domates,mopas,3,domates antalya gr,https://mopas.com.tr/domates-antalya/p/32943
domates,ideal,9.9,domates canakkale,https://www.ideal.com.tr/urun/domates-canakkale/6028
domates,happycenter,4.99,domates,https://www.happycenter.com.tr/Domates_Lux
domates,carrefoursa,7.99,domates,https://www.carrefoursa.com/tr/domates-p-30096237
domates,carrefoursa,4.79,domates,https://www.carrefoursa.com/tr/domates-p-30013008
domates,carrefoursa,6.99,domates kokteyl,https://www.carrefoursa.com/tr/domates-kokteyl-p-30088002
domates,carrefoursa,9.99,domates kg,https://www.carrefoursa.com/tr/domates-kg-p-30096237
domates,carrefoursa,3.99,domates kg,https://www.carrefoursa.com/tr/domates-kg-p-30013008
domates,carrefoursa,5.49,domates kg,https://www.carrefoursa.com/tr/domates-kg-p-30017905
domates,migros,5.99,domates kg,https://www.migros.com.tr//kweb/prview/1453548-30021-domates-kg
domates,migros,5.75,domates salkim kg,https://www.migros.com.tr//kweb/prview/1453553-30021-domates-salkim-kg
domates,carrefoursa,18.9,domates,https://www.carrefoursa.com/tr/organik-domates-p-30014353
domates,migros,9.95,erust domates,https://www.migros.com.tr/erust-mini-mini-domates-250-g-p-1ac9b27
domates,carrefoursa,9.35,domates salkim,https://www.carrefoursa.com/tr/domates-salkim-kg-p-30097558
domates,migros,8.95,domates salkim,https://www.migros.com.tr/domates-salkim-kg-p-1ac92d8
domates,migros,8.95,domates pembe,https://www.migros.com.tr/domates-pembe-kg-p-1ac9aca
domates,carrefoursa,10.45,domates,https://www.carrefoursa.com/tr/domates-kokteyl-kg-p-30088002
domates,migros,9.95,domates,https://www.migros.com.tr/domates-kokteyl-kg-p-1aca278
domates,migros,8.45,domates erust,https://www.migros.com.tr/domates-kokteyl-500-g-erust-p-1aca28c
domates,carrefoursa,6.99,domates ekonomik kg,https://www.carrefoursa.com/tr/domates-ekonomik-kg-p-30017905
domates,migros,12.9,domates agrocan salkim,https://www.migros.com.tr/domates-agrocan-salkim-paket-p-1ac92e1
domates,migros,6.49,domates,https://www.migros.com.tr/domates-kg-p-1ac7780
dondurma,migros,2,max frigola findik cikolata ml,https://www.migros.com.tr/max-frigola-findik-cikolata-62-ml-p-b0ac59
dondurma,migros,10.99,golf roko cikolatali mini li ml,https://www.migros.com.tr//kweb/prview/80796608-33364-golf-roko-cikolatali-mini-6-li-390-ml
dondurma,migros,4.5,magnum antep fistigi ml,https://www.migros.com.tr//kweb/prview/29868679-33364-magnum-antep-fistigi-100-ml
dondurma,migros,4.5,magnum badem ml,https://www.migros.com.tr//kweb/prview/1444711-33364-magnum-badem-100-ml
dondurma,migros,4.5,magnum beyaz ml,https://www.migros.com.tr//kweb/prview/2098442-33364-magnum-beyaz-100-ml
dondurma,migros,4.5,magnum classic ml,https://www.migros.com.tr//kweb/prview/1444710-33364-magnum-classic-100-ml
dondurma,carrefoursa,19.45,magnum badem,https://www.carrefoursa.com/tr/magnum-mini-badem-6-li-p-30001811
dondurma,migros,8.49,golf big milk cikolata sade ml,https://www.migros.com.tr//kweb/prview/81090016-33365-golf-big-milk-cikolata-sade-750-ml
dondurma,carrefoursa,19.45,magnum,https://www.carrefoursa.com/tr/magnum-mini-beyaz-6-li-p-30246730
dondurma,carrefoursa,19.45,magnum cherry badem,https://www.carrefoursa.com/tr/magnum-mini-cherry-badem-6-li-p-30211090
dondurma,carrefoursa,19.45,magnum classic antepfistik findik,https://www.carrefoursa.com/tr/magnum-mini-classic-antepfistik-findik-6-li-p-30008488
dondurma,carrefoursa,19.45,magnum classic badem,https://www.carrefoursa.com/tr/magnum-mini-classic-badem-beyaz-6-li-p-30008446
